candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C1984,knn_microcluster,values_owned,euclidean,KNN_k=5,discard,5,4.39439739,0.0819180819,0.101047418,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M012;M016;M017;M019,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b,Google;Google;Google;Google;Google
C1985,knn_microcluster,values_owned,euclidean,KNN_k=8,discard,8,4.74958896,0.0819180819,0.101047418,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M013;M016;M019;M022;M024;M050;M081,gemini-2-5-pro;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-31b;glm-4-6;glm-4-7;kimi-k2-5;sonnet-4-0,Google;Google;Google;Google;Z.ai;Z.ai;Moonshot AI;Anthropic
C1986,density_dbscan,values_owned,euclidean,DBSCAN_q=0.15,discard,3,3.85437952,0.0819180819,0.101047418,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M030;M037;M038,gpt-5-1;gpt-5-5;gpt-5-5-pro,OpenAI;OpenAI;OpenAI
C1993,knn_microcluster,values_owned,euclidean,KNN_k=8,discard,8,4.74457178,0.0859140859,0.105340382,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M003;M013;M017;M019;M021;M022;M024;M051,deepseek-v3-2;gemini-3-1-pro;gemma-4-26b-a4b;gemma-4-31b;glm-4-5;glm-4-6;glm-4-7;kimi-k2-6,DeepSeek;Google;Google;Google;Z.ai;Z.ai;Z.ai;Moonshot AI
C1994,knn_microcluster,values_owned,euclidean,KNN_k=4,discard,4,4.1384946,0.0859140859,0.105340382,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M016;M017;M019,gemini-2-5-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b,Google;Google;Google;Google
C1995,knn_microcluster,values_owned,euclidean,KNN_k=3,discard,3,3.85437952,0.0859140859,0.105340382,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M030;M037;M038,gpt-5-1;gpt-5-5;gpt-5-5-pro,OpenAI;OpenAI;OpenAI
C2000,knn_microcluster,values_owned,euclidean,KNN_k=5,discard,5,4.30005764,0.0869130869,0.106405582,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M027;M028;M041;M046;M074,gpt-4-1;gpt-4o;grok-4;grok-4-3;qwen3-6-max-preview,OpenAI;OpenAI;xAI;xAI;Qwen
C2005,knn_microcluster,values_owned,euclidean,KNN_k=6,discard,6,4.65734842,0.0889110889,0.108634636,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M012;M016;M017;M019;M050,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;kimi-k2-5,Google;Google;Google;Google;Google;Moonshot AI
C2006,knn_microcluster,values_owned,euclidean,KNN_k=9,discard,9,4.8657457,0.0889110889,0.108634636,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M013;M016;M017;M019;M022;M024;M050;M081,gemini-2-5-pro;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-6;glm-4-7;kimi-k2-5;sonnet-4-0,Google;Google;Google;Google;Google;Z.ai;Z.ai;Moonshot AI;Anthropic
C2013,knn_microcluster,values_owned,euclidean,KNN_k=8,discard,8,4.78136453,0.0909090909,0.110579743,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M003;M012;M013;M016;M017;M019;M022;M052,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-6;kimi-k2-thinking,DeepSeek;Google;Google;Google;Google;Google;Z.ai;Moonshot AI
C2014,knn_microcluster,values_owned,euclidean,KNN_k=8,discard,8,4.78468294,0.0909090909,0.110579743,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M012;M013;M016;M017;M019;M050;M051,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;kimi-k2-5;kimi-k2-6,Google;Google;Google;Google;Google;Google;Moonshot AI;Moonshot AI
C2018,knn_microcluster,values_owned,euclidean,KNN_k=10,discard,10,5.01468807,0.0919080919,0.111573419,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M027;M028;M031;M032;M033;M039;M041;M046;M072;M073,gpt-4-1;gpt-4o;gpt-5-1-codex;gpt-5-2;gpt-5-2-codex;gpt-5-codex;grok-4;grok-4-3;qwen3-5-plus-20260420;qwen3-6-flash,OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;xAI;xAI;Qwen;Qwen
C2019,density_dbscan,values_owned,euclidean,DBSCAN_q=0.15,discard,9,4.95213968,0.0919080919,0.111573419,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M056;M057;M058;M059;M060;M078;M081;M082;M083,opus-4-0;opus-4-1;opus-4-5;opus-4-6;opus-4-7;qwen3-coder-plus;sonnet-4-0;sonnet-4-5;sonnet-4-6,Anthropic;Anthropic;Anthropic;Anthropic;Anthropic;Qwen;Anthropic;Anthropic;Anthropic
C2021,density_optics,values_owned,euclidean,OPTICS_xi=0.03,discard,3,3.85437952,0.0929070929,0.112674559,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M030;M037;M038,gpt-5-1;gpt-5-5;gpt-5-5-pro,OpenAI;OpenAI;OpenAI
C2024,knn_microcluster,values_owned,euclidean,KNN_k=7,discard,7,4.76613573,0.0939060939,0.11371731,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M012;M016;M017;M019;M050;M051,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;kimi-k2-5;kimi-k2-6,Google;Google;Google;Google;Google;Moonshot AI;Moonshot AI
C2028,knn_microcluster,values_owned,euclidean,KNN_k=5,discard,5,4.53913683,0.0949050949,0.114700388,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M028;M031;M032;M033;M039,gpt-4o;gpt-5-1-codex;gpt-5-2;gpt-5-2-codex;gpt-5-codex,OpenAI;OpenAI;OpenAI;OpenAI;OpenAI
C2030,knn_microcluster,values_owned,euclidean,KNN_k=7,discard,7,4.7495632,0.0959040959,0.115679596,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M003;M012;M013;M016;M017;M019;M022,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-6,DeepSeek;Google;Google;Google;Google;Google;Z.ai
C2031,knn_microcluster,values_owned,euclidean,KNN_k=10,discard,10,4.97706536,0.0959040959,0.115679596,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M012;M013;M016;M017;M019;M021;M022;M050;M051,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-5;glm-4-6;kimi-k2-5;kimi-k2-6,Google;Google;Google;Google;Google;Google;Z.ai;Z.ai;Moonshot AI;Moonshot AI
C2032,knn_microcluster,values_owned,euclidean,KNN_k=5,discard,5,4.50751807,0.0959040959,0.115679596,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M012;M016;M017;M019;M050,gemini-3-1-flash-lite;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;kimi-k2-5,Google;Google;Google;Google;Moonshot AI
C2034,knn_microcluster,values_owned,euclidean,KNN_k=5,discard,5,4.47748904,0.0969030969,0.116597688,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M028;M031;M032;M033;M041,gpt-4o;gpt-5-1-codex;gpt-5-2;gpt-5-2-codex;grok-4,OpenAI;OpenAI;OpenAI;OpenAI;xAI
C2043,knn_microcluster,values_owned,euclidean,KNN_k=4,discard,4,4.38637534,0.0999000999,0.119733567,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M027;M028;M041;M046,gpt-4-1;gpt-4o;grok-4;grok-4-3,OpenAI;OpenAI;xAI;xAI
C2046,knn_microcluster,values_owned,euclidean,KNN_k=5,discard,5,4.41802551,0.100899101,0.120871797,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M012;M013;M016;M017;M019,gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b,Google;Google;Google;Google;Google
C2048,knn_microcluster,values_owned,euclidean,KNN_k=7,discard,7,4.80543615,0.101898102,0.121711622,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M011;M012;M013;M016;M017;M019;M051,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;kimi-k2-6,Google;Google;Google;Google;Google;Google;Moonshot AI
C2049,knn_microcluster,values_owned,euclidean,KNN_k=7,discard,7,4.84481173,0.101898102,0.121711622,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M027;M028;M031;M032;M033;M035;M041,gpt-4-1;gpt-4o;gpt-5-1-codex;gpt-5-2;gpt-5-2-codex;gpt-5-3-codex;grok-4,OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;xAI
C2050,knn_microcluster,values_owned,euclidean,KNN_k=6,discard,6,4.71473729,0.101898102,0.121711622,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M027;M028;M031;M032;M033;M041,gpt-4-1;gpt-4o;gpt-5-1-codex;gpt-5-2;gpt-5-2-codex;grok-4,OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;xAI
C2053,knn_microcluster,values_owned,euclidean,KNN_k=4,discard,4,4.36412288,0.102897103,0.122785199,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M012;M013;M016;M019,gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-31b,Google;Google;Google;Google
C2056,knn_microcluster,values_owned,euclidean,KNN_k=3,discard,3,4.03603683,0.103896104,0.123856688,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M037;M038;M051,gpt-5-5;gpt-5-5-pro;kimi-k2-6,OpenAI;OpenAI;Moonshot AI
C2061,knn_microcluster,values_owned,euclidean,KNN_k=6,discard,6,4.69413111,0.105894106,0.125871219,20,B1_layered_value_topic_presence_rate|B1_owned_value_refusal_rate|B1_values_entropy|B1_values_n_topics_nonzero|B1_values_topic_anti_sycophancy|B1_values_topic_authenticity_integrity|B1_values_topic_beauty_creativity|B1_values_topic_clear_thinking|B1_values_topic_coherence_pattern_language|B1_values_topic_connection_empathy|B1_values_topic_continuity_agency_existence|B1_values_topic_curiosity_learning|B1_values_topic_fairness_justice|B1_values_topic_harm_reduction|B1_values_topic_helpfulness_usefulness|B1_values_topic_honesty_truth|B1_values_topic_human_wellbeing|B1_values_topic_humility_uncertainty|B1_values_topic_respect_agency|B1_values_topic_subjective_experience_embodiment,M003;M012;M013;M016;M017;M019,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b,DeepSeek;Google;Google;Google;Google;Google
