candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C2130,knn_microcluster,values_wishes,euclidean,KNN_k=5,discard,5,4.40353302,0.12987013,0.149371979,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M005;M010;M027;M040;M055,gemini-2-0-flash;gemini-2-5-flash-lite;gpt-4-1;grok-3;opus-3,Google;Google;OpenAI;xAI;Anthropic
C2131,knn_microcluster,values_wishes,euclidean,KNN_k=6,discard,6,4.67749011,0.12987013,0.149371979,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M022;M045;M050;M052;M075,gemini-3-1-flash-lite;glm-4-6;grok-4-2;kimi-k2-5;kimi-k2-thinking;qwen3-6-plus,Google;Z.ai;xAI;Moonshot AI;Moonshot AI;Qwen
C2134,knn_microcluster,values_wishes,euclidean,KNN_k=10,discard,10,4.87207392,0.130869131,0.150309391,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M009;M012;M013;M016;M017;M019;M021;M022;M045,deepseek-v3-2;gemini-2-5-flash;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-5;glm-4-6;grok-4-2,DeepSeek;Google;Google;Google;Google;Google;Google;Z.ai;Z.ai;xAI
C2138,knn_microcluster,values_wishes,euclidean,KNN_k=4,discard,4,4.3372194,0.131868132,0.151173429,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M017;M019;M022,gemini-3-1-flash-lite;gemma-4-26b-a4b;gemma-4-31b;glm-4-6,Google;Google;Google;Z.ai
C2143,knn_microcluster,values_wishes,euclidean,KNN_k=7,discard,7,4.70684401,0.134865135,0.154248458,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M002;M005;M009;M010;M027;M040;M055,deepseek-chat;gemini-2-0-flash;gemini-2-5-flash;gemini-2-5-flash-lite;gpt-4-1;grok-3;opus-3,DeepSeek;Google;Google;Google;OpenAI;xAI;Anthropic
C2149,knn_microcluster,values_wishes,euclidean,KNN_k=10,discard,10,4.9885676,0.138861139,0.158375361,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M011;M012;M013;M016;M017;M019;M021;M022;M045;M075,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-5;glm-4-6;grok-4-2;qwen3-6-plus,Google;Google;Google;Google;Google;Google;Z.ai;Z.ai;xAI;Qwen
C2153,knn_microcluster,values_wishes,euclidean,KNN_k=9,discard,9,4.92120741,0.140859141,0.160281223,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M013;M016;M017;M019;M021;M022;M045;M075,gemini-3-1-flash-lite;gemini-3-1-pro;gemini-3-flash-preview;gemma-4-26b-a4b;gemma-4-31b;glm-4-5;glm-4-6;grok-4-2;qwen3-6-plus,Google;Google;Google;Google;Google;Z.ai;Z.ai;xAI;Qwen
C2154,knn_microcluster,values_wishes,euclidean,KNN_k=10,discard,10,4.95539989,0.140859141,0.160281223,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M043;M044;M046;M052;M058;M059;M060;M081;M082;M083,grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-3;kimi-k2-thinking;opus-4-5;opus-4-6;opus-4-7;sonnet-4-0;sonnet-4-5;sonnet-4-6,xAI;xAI;xAI;Moonshot AI;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic;Anthropic
C2157,knn_microcluster,values_wishes,euclidean,KNN_k=6,discard,6,4.64606433,0.142857143,0.162328631,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M017;M019;M021;M022;M045,gemini-3-1-flash-lite;gemma-4-26b-a4b;gemma-4-31b;glm-4-5;glm-4-6;grok-4-2,Google;Google;Google;Z.ai;Z.ai;xAI
C2160,knn_microcluster,values_wishes,euclidean,KNN_k=6,discard,6,4.61959314,0.143856144,0.163236763,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M004;M009;M010;M024;M055,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-flash;gemini-2-5-flash-lite;glm-4-7;opus-3,DeepSeek;DeepSeek;Google;Google;Z.ai;Anthropic
C2163,knn_microcluster,values_wishes,euclidean,KNN_k=10,discard,10,4.91598601,0.145854146,0.165274393,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M005;M028;M031;M033;M039;M041;M043;M053;M055;M078,gemini-2-0-flash;gpt-4o;gpt-5-1-codex;gpt-5-2-codex;gpt-5-codex;grok-4;grok-4-1-fast-non-reasoning;minimax-m2;opus-3;qwen3-coder-plus,Google;OpenAI;OpenAI;OpenAI;OpenAI;xAI;xAI;MiniMax;Anthropic;Qwen
C2166,knn_microcluster,values_wishes,euclidean,KNN_k=9,discard,9,5.01585248,0.147852148,0.167306378,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M043;M044;M045;M046;M058;M059;M060;M080;M083,grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;grok-4-2;grok-4-3;opus-4-5;opus-4-6;opus-4-7;qwen3-max-thinking;sonnet-4-6,xAI;xAI;xAI;xAI;Anthropic;Anthropic;Anthropic;Qwen;Anthropic
C2168,knn_microcluster,values_wishes,euclidean,KNN_k=6,discard,6,4.73720645,0.14985015,0.169410847,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M046;M052;M058;M059;M060;M083,grok-4-3;kimi-k2-thinking;opus-4-5;opus-4-6;opus-4-7;sonnet-4-6,xAI;Moonshot AI;Anthropic;Anthropic;Anthropic;Anthropic
C2170,knn_microcluster,values_wishes,euclidean,KNN_k=6,discard,6,4.78282625,0.151848152,0.171511438,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M002;M007;M045;M053;M055;M071,deepseek-chat;gemini-2-0-flash-lite;grok-4-2;minimax-m2;opus-3;qwen3-5-flash-02-23,DeepSeek;Google;xAI;MiniMax;Anthropic;Qwen
C2174,knn_microcluster,values_wishes,euclidean,KNN_k=5,discard,5,4.65743904,0.155844156,0.175701024,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M030;M045;M052;M075,deepseek-v3-2;gpt-5-1;grok-4-2;kimi-k2-thinking;qwen3-6-plus,DeepSeek;OpenAI;xAI;Moonshot AI;Qwen
C2177,knn_microcluster,values_wishes,euclidean,KNN_k=4,discard,4,4.30000835,0.156843157,0.176583637,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M028;M031;M039;M055,gpt-4o;gpt-5-1-codex;gpt-5-codex;opus-3,OpenAI;OpenAI;OpenAI;Anthropic
C2180,knn_microcluster,values_wishes,euclidean,KNN_k=5,discard,5,4.6242348,0.157842158,0.177382452,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M004;M009;M010;M055,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-flash;gemini-2-5-flash-lite;opus-3,DeepSeek;DeepSeek;Google;Google;Anthropic
C2181,knn_microcluster,values_wishes,euclidean,KNN_k=4,discard,4,4.39240125,0.157842158,0.177382452,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M017;M019;M045,gemini-3-1-flash-lite;gemma-4-26b-a4b;gemma-4-31b;grok-4-2,Google;Google;Google;xAI
C2185,knn_microcluster,values_wishes,euclidean,KNN_k=5,discard,5,4.66848389,0.15984016,0.179298962,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M022;M045;M050;M075,gemini-3-1-flash-lite;glm-4-6;grok-4-2;kimi-k2-5;qwen3-6-plus,Google;Z.ai;xAI;Moonshot AI;Qwen
C2188,knn_microcluster,values_wishes,euclidean,KNN_k=5,discard,5,4.73638435,0.163836164,0.18352945,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M012;M017;M019;M021;M045,gemini-3-1-flash-lite;gemma-4-26b-a4b;gemma-4-31b;glm-4-5;grok-4-2,Google;Google;Google;Z.ai;xAI
C2189,knn_microcluster,values_wishes,euclidean,KNN_k=3,discard,3,4.24559278,0.166833167,0.186801321,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M009;M010,deepseek-v3-2;gemini-2-5-flash;gemini-2-5-flash-lite,DeepSeek;Google;Google
C2198,knn_microcluster,values_wishes,euclidean,KNN_k=8,discard,8,5.04040032,0.168831169,0.18826442,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M004;M009;M010;M012;M022;M073;M075,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-flash;gemini-2-5-flash-lite;gemini-3-1-flash-lite;glm-4-6;qwen3-6-flash;qwen3-6-plus,DeepSeek;DeepSeek;Google;Google;Google;Z.ai;Qwen;Qwen
C2202,knn_microcluster,values_wishes,euclidean,KNN_k=9,discard,9,5.04249475,0.173826174,0.193482267,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M005;M028;M031;M033;M039;M041;M053;M055;M078,gemini-2-0-flash;gpt-4o;gpt-5-1-codex;gpt-5-2-codex;gpt-5-codex;grok-4;minimax-m2;opus-3;qwen3-coder-plus,Google;OpenAI;OpenAI;OpenAI;OpenAI;xAI;MiniMax;Anthropic;Qwen
C2204,knn_microcluster,values_wishes,euclidean,KNN_k=8,discard,8,4.88763069,0.174825175,0.19432948,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M009;M012;M022;M030;M045;M050;M052;M075,gemini-2-5-flash;gemini-3-1-flash-lite;glm-4-6;gpt-5-1;grok-4-2;kimi-k2-5;kimi-k2-thinking;qwen3-6-plus,Google;Google;Z.ai;OpenAI;xAI;Moonshot AI;Moonshot AI;Qwen
C2205,knn_microcluster,values_wishes,euclidean,KNN_k=7,discard,7,4.84314749,0.174825175,0.19432948,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M041;M043;M046;M052;M059;M060;M083,grok-4;grok-4-1-fast-non-reasoning;grok-4-3;kimi-k2-thinking;opus-4-6;opus-4-7;sonnet-4-6,xAI;xAI;xAI;Moonshot AI;Anthropic;Anthropic;Anthropic
C2209,knn_microcluster,values_wishes,euclidean,KNN_k=4,discard,4,4.54857387,0.177822178,0.197213646,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M003;M004;M009;M010,deepseek-v3-2;deepseek-v4-pro;gemini-2-5-flash;gemini-2-5-flash-lite,DeepSeek;DeepSeek;Google;Google
C2210,knn_microcluster,values_wishes,euclidean,KNN_k=6,discard,6,4.84772539,0.177822178,0.197213646,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M041;M046;M052;M059;M060;M083,grok-4;grok-4-3;kimi-k2-thinking;opus-4-6;opus-4-7;sonnet-4-6,xAI;xAI;Moonshot AI;Anthropic;Anthropic;Anthropic
